Date,D3,V_BASIS,V_UP1,V_TREND,V_RSI4065,V_VOLCOMP,V_CONF23,V_UPDAY,V_SL8,V_ATR2,V_TRAIL,V_TIME15,V_COOL2,V_QUALITY,CL_SMA50200,CL_EMA2050,CL_DONCHIAN,CL_RSI14_50,CL_RSI14_70,CL_TRENDVOL,F
2024-07-23,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7392131817189083,0.6701308715933343,1.5774119258086008,0.869380331294132,1.0298676769660415,1.1871236142296437,0.9916384489462718
2024-07-24,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7392131817189083,0.587472878350772,1.3828444020140123,0.869380331294132,1.0298676769660415,1.040696610426979,0.8693237673122535
2024-07-25,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7392131817189083,0.5990596701978076,1.3873362777007727,0.869380331294132,1.0298676769660415,1.0612223835227255,0.8864695350757036
2024-07-26,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7392131817189083,0.5978357200347929,1.3873362777007727,0.869380331294132,1.0298676769660415,1.0590541799631725,0.8846583723719863
2024-07-29,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7392131817189083,0.6312905930046819,1.3873362777007727,0.869380331294132,1.0298676769660415,1.118318827209135,0.9341638342867261
2024-07-30,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7082083711850168,0.6055058381581834,1.3873362777007727,0.869380331294132,1.0298676769660415,1.072641642851665,0.8960083703522752
2024-07-31,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7382711593424648,0.6312089990939809,1.3873362777007727,0.869380331294132,1.0298676769660415,1.118174285206555,0.9340430942007506
2024-08-01,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6898844271674385,0.5898391847661003,1.3873362777007727,0.869380331294132,1.0298676769660415,1.044888475543505,0.8728253526337124
2024-08-02,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6606487933386415,0.5648432263930429,1.3873362777007727,0.869380331294132,1.0298676769660415,1.0006086285721143,0.8358371247491359
2024-08-05,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6326856859608768,0.5409352560001636,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.8004588670343721
2024-08-06,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6382846567196567,0.5457222786054534,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.8075425515393012
2024-08-07,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6100352005517095,0.521569484977973,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.7718020121525283
2024-08-08,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6325584090448133,0.5408264364508969,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.8002978393103497
2024-08-09,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6362486629399258,0.5439815393396664,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.8049666606816832
2024-08-12,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6282637596951213,0.5371545859618528,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.7948643511991978
2024-08-13,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6611578039190544,0.5652784215851141,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.836481112817061
2024-08-14,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6406387942476259,0.5477350252419094,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.8105209502928932
2024-08-15,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6812314414681018,0.5824410325108809,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8919924239088806,0.8618778011353149
2024-08-16,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6875302896394692,0.5878264381296442,1.3873362777007727,0.869380331294132,1.0298676769660415,0.9125316757779843,0.8698469538801205
2024-08-19,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.708526514933255,0.6057778455288523,1.3873362777007727,0.869380331294132,1.0298676769660415,0.9403991325883564,0.8964108782482489
2024-08-20,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7033729162968562,0.6013716083410002,1.3873362777007727,0.869380331294132,1.0298676769660415,0.9335589655865123,0.8898906679492335
2024-08-21,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7102762084647238,0.6072738030625359,1.3873362777007727,0.869380331294132,1.0298676769660415,0.9427214313938482,0.89862454884794
2024-08-22,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6701607283246848,0.5729757653470701,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8894777461795947,0.8478713984353965
2024-08-23,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7008915503947442,0.5992500836577754,1.3873362777007727,0.869380331294132,1.0298676769660415,0.9050698822811057,0.8867513028857017
2024-08-26,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.678272908485553,0.5799115382741504,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8817075150546946,0.8581347356419046
2024-08-27,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6655479352267545,0.5690319074873571,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.8420354024282709
2024-08-28,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6545408119994487,0.5596210085956818,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.8281094521762815
2024-08-29,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6562268670728858,0.5610625563547321,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.8302426089139614
2024-08-30,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6811360080520145,0.5823594386001798,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.8617570610493394
2024-09-03,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.66996986149251,0.5728125775256677,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.8476299182634452
2024-09-04,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.6979966073283065,0.5967749576931805,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.8830886898402202
2024-09-05,1.967319356536417,1.967319356536417,1.967319356536417,1.6137071054465617,2.1659846956556166,2.1659846956556166,2.316812736456493,1.7155358344980567,1.5982465922726274,1.9802366585251432,1.9945518097833301,2.2345281669913044,1.4937318725065627,1.8997613132073639,0.7322267679193831,0.6260411495687553,1.3873362777007727,0.869380331294132,1.0298676769660415,0.8814319666235343,0.9263958740758251
2024-09-06,1.7814531630103279,1.7814531630103279,1.7814531630103279,1.4612490939097833,1.9613492208509327,1.9613492208509327,2.316812736456493,1.5534573624104697,1.468917212851946,1.7914546704079308,1.8061127790569338,2.0234169189137656,1.3526087465794208,1.7202777927912207,0.670383390114915,0.57316613730454,1.2562650755493983,0.869380331294132,1.0298676769660415,0.798157025041624,0.8481531048313122
2024-09-09,1.8282868646453607,1.8282868646453607,1.8282868646453607,1.4996647567515664,2.0129123189546263,2.0129123189546263,2.316812736456493,1.5942971442944547,1.468917212851946,1.7914546704079308,1.8535947722801718,2.0766117523403995,1.3881682975019891,1.7655032180506833,0.6880075052618265,0.5882344491856476,1.2892917893269142,0.869380331294132,1.0298676769660415,0.8184656627053133,0.8704507157240811
2024-09-10,1.911978677857742,1.911978677857742,1.911978677857742,1.568313536727125,2.1050555624841527,2.1050555624841527,2.379841182798257,1.6672778243975228,1.468917212851946,1.7914546704079308,1.9384450823999733,2.1716709064875364,1.4517132061859015,1.8463210417785898,0.7195017946605846,0.615161518781962,1.3483105186604727,0.869380331294132,1.0298676769660415,0.8184656627053133,0.9102965408621915
2024-09-11,1.92854803310252,1.92854803310252,1.92854803310252,1.581904663252836,2.12329813695882,2.12329813695882,2.4004650707320487,1.681726583101849,1.468917212851946,1.7914546704079308,1.955243797555503,2.190490774690595,1.464293865220123,1.8623214028659925,0.725737052915841,0.6204925561285898,1.3599950819993212,0.869380331294132,1.0298676769660415,0.8310989154356099,0.9181852411590683
2024-09-12,1.9427502270321122,1.9427502270321122,1.9427502270321122,1.593554109582415,2.138934507634493,2.138934507634493,2.418142551339521,1.694111137004476,1.468917212851946,1.7914546704079308,1.9696425841638112,2.206621964709799,1.4750772032997626,1.8760358913146848,0.7310815183844144,0.625061981137844,1.3700103440339273,0.869380331294132,1.0298676769660415,0.8372192856670434,0.9249469316300347
2024-09-13,1.9468079782986263,1.9468079782986263,1.9468079782986263,1.596882507704028,2.143402021824726,2.143402021824726,2.4231932371475984,1.6976495649074272,1.468917212851946,1.7914546704079308,1.973756504512018,2.2112308552132878,1.4781581430451871,1.8799542987908933,0.7326085015837325,0.6263675252115598,1.3728718344773663,0.869380331294132,1.0298676769660415,0.8389679549347111,0.9268788344197278
2024-09-16,1.9171354544855648,1.9171354544855648,1.9171354544855648,1.5725434178889561,2.1107330846503776,2.1107330846503776,2.386259826233724,1.6717746210493423,1.468917212851946,1.7914546704079308,1.9436732412759075,2.177528096164173,1.455628605880813,1.8513007339194927,0.7214423550242283,0.616820664137048,1.3519470321060445,0.869380331294132,1.0298676769660415,0.8261807171081271,0.912751691633834
2024-09-17,1.926349982379902,1.926349982379902,1.926349982379902,1.5801016971723998,2.120878121006836,2.120878121006836,2.3977291554772684,1.6798098456041128,1.468917212851946,1.7914546704079308,1.9530153205000482,2.1879941763442985,1.4626249453211488,1.8601988335366035,0.7249098985871898,0.6197853535658496,1.3584450359950553,0.869380331294132,1.0298676769660415,0.8301516755741782,0.9171387451951694
2024-09-18,1.9206860029679629,1.9206860029679629,1.9206860029679629,1.5754557794713508,2.114642177319296,2.114642177319296,2.3906791963855922,1.674870759524999,1.468917212851946,1.7914546704079308,1.9472729379279845,2.181560893668974,1.4583244404007227,1.8547293560316658,0.7227784713913715,0.6179630203893615,1.3544508476146961,0.869380331294132,1.0298676769660415,0.8277108096659855,0.9144421142515756
2024-09-19,2.062032273855139,2.062032273855139,2.062032273855139,1.6913960211515724,2.2702619848062806,2.2702619848062806,2.5666129975246066,1.7981271042429852,1.468917212851946,1.7914546704079308,2.090575782719022,2.342105353594706,1.5656448046225409,1.9912217746648753,0.7759688634965031,0.6634398803983574,1.4541269925517013,0.869380331294132,1.0298676769660415,0.88862333578348,0.9817373319976909
2024-09-20,2.0140996758523837,2.0140996758523837,2.0140996758523837,1.6520789810774397,2.2174890207463105,2.2174890207463105,2.506951259636776,1.7563290660947268,1.468917212851946,1.7914546704079308,2.041979681747226,2.287662367508911,1.529250891691794,1.9449351893046458,0.7579312197271866,0.6480180087383776,1.4203253467371935,0.869380331294132,1.0298676769660415,0.867967002868601,0.958916534537055
2024-09-23,2.1134309295408014,2.1134309295408014,2.1134309295408014,1.7335561186541864,2.3268510186215217,2.3268510186215217,2.6305889398077396,1.842947603457216,1.468917212851946,1.7914546704079308,2.142685919986596,2.4004851705235164,1.6046704005160481,2.040855392764581,0.7953108286749072,0.679976924174583,1.4903728717074431,0.869380331294132,1.0298676769660415,0.9107733503343137,1.006208325852104
2024-09-24,2.1495283659355624,2.1495283659355624,2.1495283659355624,1.763165286787003,2.3665936737850974,2.3665936737850974,2.6755194438560093,1.8744251800199516,1.468917212851946,1.7914546704079308,2.1792830321181347,2.4414854982599743,1.6320781983804284,2.0757132377508998,0.8088947512204124,0.6915909416601842,1.5158284658264456,0.869380331294132,1.0298676769660415,0.9263293747229979,1.0233943812536008
2024-09-25,2.1727759771669244,2.1727759771669244,2.1727759771669244,1.7822342982843304,2.392188892970219,2.392188892970219,2.704455761635488,1.8946974911733863,1.468917212851946,1.7914546704079308,2.2028524464588175,2.4678906886217455,1.6497294748447966,2.0981625225073826,0.8176431217939157,0.6990706463236068,1.5322224764500867,0.869380331294132,1.0298676769660415,0.9363478259874817,1.0344626114238917
2024-09-26,2.149105653950937,2.149105653950937,2.149105653950937,1.7628185544016985,2.3661282751774304,2.3661282751774304,2.6749932939563665,1.8740565680023413,1.468917212851946,1.7914546704079308,2.1788544687783036,2.4410053719230724,1.6317572447120638,2.0753050417595613,0.8087356793462933,0.6914549379748498,1.5155303730590761,0.869380331294132,1.0298676769660415,0.9261472089350924,1.023193127305614
2024-09-27,2.20185680739638,2.20185680739638,2.20185680739638,1.806088047406271,2.4242063857096054,2.4242063857096054,2.7406526911365874,1.9200564681944927,1.468917212851946,1.7914546704079308,2.2323358256425,2.5009213880103873,1.6718097552265068,2.126244712642052,0.8285866065631898,0.7084271354406487,1.5527300217192037,0.869380331294132,1.0298676769660415,0.9488800761823528,1.0483080478138698
2024-09-30,2.2117477776609875,2.2117477776609875,2.2117477776609875,1.8142011831524971,2.435096173454104,2.435096173454104,2.752963988666286,1.928681561965116,1.468917212851946,1.7914546704079308,2.242363710833707,2.486043152939311,1.6793196988892736,2.1357960254964463,0.8323087039582786,0.7116094639679839,1.5597050468081186,0.869380331294132,1.0298676769660415,0.9531425443804079,1.0530171568232503
2024-10-01,2.181229700885088,2.181229700885088,2.181229700885088,1.7891685227589473,2.401496297044705,2.401496297044705,2.7149781173947187,1.902069281587215,1.468917212851946,1.7914546704079308,2.2114231901387638,2.486043152939311,1.6561481564468608,2.1063259440784408,0.8208243651086153,0.7017905540203052,1.5381839679369165,0.869380331294132,1.0298676769660415,0.939990919388819,1.0384874447273
2024-10-02,2.1051463164152056,2.1051463164152056,2.1051463164152056,1.726760608295265,2.3177298023940454,2.3177298023940454,2.620277076120047,1.83572328034735,1.468917212851946,1.7914546704079308,2.134286627798416,2.486043152939311,1.5983801199695915,2.0328552745028436,0.7921932238182393,0.677311426252518,1.4845306355205894,0.869380331294132,1.0298676769660415,0.9072031343659773,1.0022640064107067
2024-10-03,2.034473180971618,2.034473180971618,2.034473180971618,1.6687904874551542,2.239919898650553,2.239919898650553,2.5323101755505397,1.774095107988357,1.468917212851946,1.7914546704079308,2.0626352054028976,2.486043152939311,1.5447199378586824,1.964609065186239,0.7655980277656736,0.65457299624802,1.4346925630520868,0.869380331294132,1.0298676769660415,0.8767468713072301,0.968616397537649
2024-10-04,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7955653339651138,0.6801945217706186,1.4908498019422065,0.869380331294132,1.0298676769660415,0.9110648044771239,1.0065303198860664
2024-10-07,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7661388333041421,0.655035375576159,1.4357060056890312,0.869380331294132,1.0298676769660415,0.8773661905147543,0.9693006118295386
2024-10-08,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7778139904440593,0.6650174318427422,1.4575846685298794,0.869380331294132,1.0298676769660415,0.8907363366269587,0.9840717426833576
2024-10-09,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7668387107167297,0.6556337585896325,1.437017541093345,0.869380331294132,1.0298676769660415,0.878167675510184,0.9701860800694151
2024-10-10,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7595854798425681,0.6494323723613601,1.4234253477805843,0.869380331294132,1.0298676769660415,0.8698614270022704,0.9610094650507705
2024-10-11,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.6928748036499633,0.5923959046413962,1.2984128640245527,0.869380331294132,1.0298676769660415,0.7934657539290928,0.8766087057651695
2024-10-14,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.6972012964996316,0.5960949807690058,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8820824815143681
2024-10-15,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.6985056179087195,0.5972101528852517,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8837326779081454
2024-10-16,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7041045886674994,0.6019971754905415,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8908163624130746
2024-10-17,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.7027048338423242,0.6008004094635946,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8890454259333217
2024-10-18,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.702100389845824,0.6002836203608223,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8882806977794209
2024-10-21,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.696215118838782,0.595251816023429,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8808347930165646
2024-10-22,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.6934156091884318,0.5928582839695352,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.877292920057059
2024-10-23,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.6796726147688076,0.5811082627985996,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,0.8599056107075752
2024-10-24,2.0844064001103186,2.0844064001103186,2.0844064001103186,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8176377216873854,1.468917212851946,1.7914546704079308,2.1132596209409753,2.486043152939311,1.5826328677937833,2.0128275700509595,0.8286502935631422,0.7084815867177799,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8015531911407994,1.0483886230899635
2024-10-25,2.1906211947387426,2.1906211947387426,2.1906211947387426,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.910258823458942,1.5437686142298006,1.8827415662327749,2.2209446849586767,2.61272409333216,1.663278861308298,2.0128275700509595,0.8563588956507004,0.7321719595146237,1.3116469985296308,0.869380331294132,1.0298676769660415,0.8423978208522951,1.0834448867707647
2024-10-28,2.1362605817755953,2.1362605817755953,2.1362605817755953,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8628554472792127,1.505459750815006,1.8360210351626753,2.1658315897683433,2.547888929882525,1.6220043321261095,2.0128275700509595,0.8351082136086289,0.7140029960218778,1.274623674803584,0.869380331294132,1.0298676769660415,0.821493585099289,1.056559029782756
2024-10-29,2.111928315448717,2.111928315448717,2.111928315448717,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8416372984923273,1.4883123822244293,1.8151085335744113,2.141162506084926,2.5188681668997264,1.603529506662711,2.0128275700509595,0.8255962300806649,0.7058704155653527,1.2601055570297277,0.869380331294132,1.0298676769660415,0.8121366738362242,1.0445246946824127
2024-10-30,2.0958967898029135,2.0958967898029135,2.0958967898029135,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.8276575363171248,1.4770146890451374,1.8013301497187388,2.124909065389501,2.499747584387212,1.5913572069583035,2.0128275700509595,0.8193291768673528,0.7005121940826572,1.2505401686563775,0.869380331294132,1.0298676769660415,0.80597179133559,1.0365957681615716
2024-10-31,2.033235684505409,2.033235684505409,2.033235684505409,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,1.7730159900882605,1.4328563252332818,1.7474757143590147,2.061380578995611,2.425012536667044,1.543780340580006,2.0128275700509595,0.7948336615944706,0.6795689546210772,1.213152722114077,0.869380331294132,1.0298676769660415,0.7818756223212531,1.0056046254222255
